"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kyrgyz Republic","KGZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41414976","4.27703238","4.59219551","5.82382107","6.20281315","7.45010662","8.3118391","6.93210649","6.52511883","6.89873457","6.95027161","7.1072917","8.50966358","8.18745136","7.35766459","7.14930916","6.41248226","6.18586349","5.01030922","4.25461817","4.94803715","5.35275412","4.92258883","","",
"Cambodia","KHM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48248434","6.76128578","6.92060709","6.45833635","6.4859705","6.15047693","5.3646059","4.20612955","5.61296654","6.3089695","5.62713194","6.00443649","5.72469473","5.46154881","5.07833052","4.62506533","4.49053288","4.26933241","4.49707794","5.05801058","5.28458023","5.51976061","4.71089554","","",
"Kiribati","KIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77379847","11.90547657","11.4402895","10.05060768","12.17176056","11.36301994","11.30852318","10.9454546","13.51428604","12.73888874","8.76666641","7.98947382","7.94999981","8.7081337","8.9549551","7.21568632","9.04265118","9.68424225","10.89694214","10.16600227","13.53000164","11.65399933","10.49855042","","",
"St. Kitts and Nevis","KNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.79933786","4.39693737","4.45210552","4.75159693","4.49067402","4.72803831","4.98203421","4.79733467","5.30566025","5.28673744","5.2136941","5.1628871","5.01447868","5.04856586","4.75037622","5.12590599","5.42923307","5.27126026","4.89536953","5.19051361","5.66188908","6.17941952","5.56801701","","",
"Korea, Rep.","KOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85544205","4.32142305","4.05226278","4.63368225","4.60466433","4.8394208","5.16117191","5.16154528","5.39977121","5.89820576","6.02606916","6.12371254","6.17752457","6.31104422","6.50225973","6.72447348","6.89293242","7.04771852","7.46262026","8.1267519","8.3554945","8.95732689","9.43414211","9.88014412","",
"Kuwait","KWT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20362997","3.18719625","3.12441754","2.76042604","2.35702467","2.013309","1.8213098","1.92673647","1.92400301","2.70638776","2.67879915","2.33303547","2.33311439","2.48789287","2.9159987","4.21497965","4.73096323","4.65326786","5.18862629","5.2627306","6.23488235","5.50187826","4.26875782","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33320177457093","6.41328430695819","6.251464299781","6.48795530010462","6.5980975788923","6.69756627330876","6.77384920957185","6.94021767184695","6.97602123214324","7.5333021001341","7.2463705373629","7.15770985582675","7.15259250635566","7.29330009021771","7.43640074865961","7.79682998408879","7.83014145114272","8.01487444865337","7.8578202536651","7.86085962142568","8.28027750986029","8.12831212668869","7.78259191129125","","",
"Lao PDR","LAO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27513599","4.29031658","3.69751263","4.47920704","3.5405724","3.33673191","2.93200922","3.12986231","2.76727295","3.46300411","2.91154933","1.94457507","2.07637572","2.39984965","2.29845548","2.45366454","2.36087489","2.52606821","2.24630046","2.60312223","2.05965185","2.74392009","2.01825476","","",
"Lebanon","LBN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.82951355","10.56254768","9.28233719","8.67109871","7.99923086","7.54867649","8.66057873","8.55984211","7.81751728","7.0073576","7.43864489","8.17744446","7.00420094","7.06742191","7.52181005","7.41596651","7.92386055","7.80396605","8.07092381","8.6936779","7.57650805","4.85634661","5.73500204","","",
"Liberia","LBR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87913179","2.27906823","2.28035998","2.66176748","6.33815622","7.14322186","6.06891537","4.32794046","5.99615717","11.57163906","10.35444641","9.71052551","8.15444565","7.08145809","8.76283932","10.4594965","9.88514519","10.44921875","10.78197193","8.38325977","12.90504265","13.8384428","13.47386169","","",
"Libya","LBY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31908512","3.92571616","4.73818302","3.97301245","3.38328195","2.51707149","2.29996443","2.41929626","2.24441886","3.5828805","3.28064442","4.01902008","3.95612097","4.97548628","5.17777824","5.80638647","6.17178679","4.67685318","4.86648417","5.54773426","7.10674047","6.21384287","4.65005827","","",
"St. Lucia","LCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.86549902","5.12139463","5.38887024","5.24069643","4.76760817","4.86039829","5.1270175","5.54166603","5.09061956","5.24410772","5.12090254","5.0787816","4.9241581","5.05080271","4.62322617","4.51419878","4.44097996","4.36800241","4.17934036","4.17375898","6.75983715","5.67880821","5.01938295","","",
"Latin America & Caribbean","LCN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3706082642925","6.45006880522395","6.29571620672876","6.51255234481857","6.60033906916411","6.67241068256961","6.71649977620886","6.88368554244758","6.94201427799503","7.49944330618852","7.21531734205057","7.12962008737581","7.13176556682924","7.28573919261389","7.43584713525124","7.79618475977073","7.84996146049403","8.05212152644095","7.92244265860334","7.94084629864933","8.38365081668528","8.23424535500197","7.90202084771273","","",
"Least developed countries: UN classification","LDC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05128707245882","3.46293134863078","3.66708253452682","3.87122073500454","4.06696376223864","4.0141784414408","4.17203859206649","4.23111065568462","4.12371865395669","4.4239632127963","4.09875093641983","4.00163735922223","3.9228737333364","4.10353103175015","4.09772274408186","4.20209621957554","4.12829362526164","3.97465546529075","3.82544503920316","3.79836098609008","3.92494463341112","4.01918441512338","3.90499565491822","","",
"Low income","LIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68496969684182","4.12008753009639","4.36407826760785","4.70159431574484","4.80111909764462","4.76522243773607","5.00533839250514","5.18653232774546","4.94635828990627","5.37092992288437","5.06487110676152","4.79487061119644","4.91551322506808","5.31780691063391","5.36761767864786","5.27168802577641","5.3443823663351","5.16285333469842","4.87760850832156","4.84863311928899","5.24485678361425","5.19788502809829","5.05681616274705","","",
"Liechtenstein","LIE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10818672","4.05662823","4.03715754","3.64646697","4.03912592","3.87908745","3.85019565","3.82258177","3.85482955","4.05676842","3.7414515","3.5819521","3.30659294","3.69365358","3.46786141","3.6826396","3.61788416","3.33093429","3.6418879","3.89904952","4.06134748","4.02830219","4.36269855","","",
"Lower middle income","LMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92547751172374","4.11215443013019","4.00442314239888","4.06895938306814","4.00479124773187","3.98245679680167","3.93922669728381","3.82860142525071","3.83493424507334","3.88881559706938","3.75005241676223","3.70429287852438","3.75330923135839","3.96154230199401","3.86426172876123","3.92640534171439","3.88809542848743","3.58552034191842","3.46974057143713","3.53644225074529","3.81793049015453","3.95796877643295","3.88293019264612","","",
"Low & middle income","LMY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95735895457825","4.9833241210474","4.84415527124462","4.93226322762257","4.91101966007415","4.9235150487551","4.86555016456342","4.79169863333831","4.82013362292126","5.14172400169933","4.98075231303614","4.96860053605702","5.0121746317784","5.09893505187006","5.13111953022955","5.22951858491657","5.24588932974478","5.24555007694593","5.19020017587124","5.24494818380897","5.50362022555988","5.43459005646203","5.27531983582032","","",
"Lesotho","LSO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.15633392","6.59075689","5.86441517","5.33754826","5.24658537","4.67452669","5.40532398","7.22251844","7.66648197","8.9529829","7.64083624","9.07554626","10.04389477","10.99586868","9.99925232","9.29659843","9.24263859","10.57478237","11.1686039","21.96986771","10.45941448","10.81370068","12.65127754","","",
"Late-demographic dividend","LTE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33113198293287","5.24165831748527","5.28867125080205","5.20121246288433","5.10044113531889","5.07826650728239","4.99970421969519","4.90979130021162","5.01961807055757","5.46304108491772","5.23517301831892","5.15778585363836","5.19193466608441","5.30424540237233","5.39865845847663","5.46031448090452","5.54562008770566","5.6436214402167","5.62219470147617","5.77912941380976","6.13031380248529","5.91856901616523","5.83386796613732","","",
"Lithuania","LTU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19950438","6.01339626","6.14446115","6.18627787","5.51149988","5.64800453","5.84418154","5.7643218","6.29453707","7.36587334","6.81462288","6.48781538","6.2759347","6.12593651","6.19332647","6.49043989","6.63746262","6.4444623","6.53038597","6.98445415","7.47439718","7.75970221","7.24335003","7.29381466","",
"Luxembourg","LUX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92533875","6.38193941","6.76099968","6.96221447","7.2793355","7.12328196","6.6364212","6.15803099","6.23101091","6.94993162","6.66263008","5.95225334","5.29404306","5.23557377","5.23040915","5.08113575","5.07103872","5.13535357","5.27988529","5.46495819","5.76488066","5.66065645","5.55154753","5.78284121","",
"Latvia","LVA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43338442","5.77004433","5.76281166","5.4793458","6.20221329","5.83247328","5.70438385","5.51350451","5.58478308","6.09759474","6.097435","5.72401047","5.41047668","5.40874767","5.46339607","5.65211773","6.1332593","5.96542788","6.18867874","6.63697243","7.28520584","9.10995388","7.62168407","","",
"Macao SAR, China","MAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69304585","3.81601191","4.06117535","4.08037519","4.23211098","4.37350655","4.56586647","4.80759001","4.83789158","5.27312183","5.41861057","5.37019396","5.39619017","5.25540543","5.41626596","5.10435581","5.09203386","4.98920393","4.94516659","4.9953146","5.59079361","5.522717","5.68049145","","",
"Monaco","MCO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69517851","3.75390792","3.80860424","4.43205786","4.52466917","4.50320387","4.29524565","3.81156135","4.08357811","4.84195948","4.95791674","4.63501215","4.7558527","4.57341814","4.44085073","4.31544638","4.12467051","4.15852451","4.04578018","3.87726593","4.27929592","3.67252064","3.39779735","","",
"Moldova","MDA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92687273","6.23449755","7.40437651","7.02227592","8.97114944","9.55814838","10.54445267","11.02066803","10.94920063","13.6766243","10.13112831","9.09670353","9.13962078","8.68300343","8.63275623","8.55763531","7.53552246","7.1278038","6.70760345","6.49662447","7.00484037","7.7490406","6.96505404","","",
"Madagascar","MDG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99177623","4.11513853","4.92547655","5.00276566","5.25090027","5.21557808","5.07203865","4.60865784","4.08111811","4.38469839","4.69762659","4.521595","3.91105914","3.75156307","4.46240282","5.0062542","5.33248854","4.80225945","4.22160387","3.10129309","3.72316122","3.5045228","3.25023246","","",
"Maldives","MDV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73655844","8.21364975","8.78440189","6.77857542","7.48356962","8.82753372","8.04819012","8.30568123","11.47104168","10.0928812","8.48758984","7.92251587","8.67304802","8.15509319","7.91345072","8.72545815","10.30544567","9.26917839","7.43627834","7.65845585","11.3365984","10.09611702","9.65276241","","",
"Middle East & North Africa","MEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4331477435849","4.76862924969327","4.65435024362871","4.4942719689855","4.27946015241938","4.05214799244329","3.95361201557475","3.99142503067097","3.87462107271956","4.81227938790246","4.54969794553345","4.45377060769784","4.51003337879912","4.56873544356952","4.9467484169401","5.50018991204555","5.84096237890004","5.74658013207389","5.44009720285651","5.35545365988248","5.99624448096805","5.67648864417922","4.88591948078943","","",
"Mexico","MEX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24436522","4.58201361","4.83042812","5.53978777","5.6835022","5.58110142","5.40647888","5.50668049","5.44587374","5.84786463","5.4897337","5.30093002","5.42140484","5.5773263","5.35336781","5.52738619","5.38499022","5.3117938","5.23821402","5.29685831","6.0537405","5.89244318","5.72145176","","",
"Marshall Islands","MHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.52467632","11.28137302","12.06634617","13.3324337","14.15128136","18.45293236","22.29854774","16.82522392","19.1096344","18.7292881","17.84438324","11.35905361","11.7263298","12.13685322","12.11000061","14.86287594","14.70093918","12.08143997","14.5333004","15.0545578","12.17444134","12.54099083","11.73604298","","",
"Middle income","MIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.98197551284539","4.99926105497067","4.85401697374479","4.93694912411871","4.91323574952845","4.92674193664133","4.8627312017517","4.78378069982091","4.81756201548472","5.13700616664032","4.97919254428794","4.97157013628345","5.01363301177197","5.09574284512362","5.12753110891792","5.22886752642793","5.24447278705724","5.24668985888133","5.19442045981419","5.25050077653138","5.50732705224336","5.43768625559797","5.2784848937919","","",
"North Macedonia","MKD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86991501","8.3815918","8.97826958","9.00857735","8.46505451","7.67907524","7.38314581","6.57065344","6.55317593","6.52846384","6.71369696","6.51887369","6.61468363","6.71928358","6.28993368","6.34227896","6.37943363","6.43909454","6.45699358","7.06654119","7.73212385","8.5240345","7.6204114","","",
"Mali","MLI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46631575","4.51950884","4.99773645","5.0505991","5.21767759","5.19516516","5.45589256","5.25303173","5.02686644","5.2122364","4.67865133","4.01483774","3.7521615","3.96750712","4.48158312","4.11143351","3.77377558","3.67425752","3.73249912","3.82943797","3.47597885","3.46649742","3.67284775","","",
"Malta","MLT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.57308626","6.99985981","7.70661688","7.89556122","8.04820728","8.66396618","8.80992031","8.16883373","7.86335802","7.92382908","7.95211124","8.4481411","8.37802982","8.49665833","9.08505249","8.89759636","8.96600914","8.73092651","8.5073843","9.07641315","10.60137844","10.36362457","9.52376747","","",
"Myanmar","MMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12591195","2.28925514","2.74706364","2.53689265","2.46972823","2.48261595","2.39884496","2.15582204","2.24654627","2.30063438","2.08368421","2.06551504","2.5793314","3.29410386","4.39346027","5.47780561","5.11349964","5.08065701","4.89992189","4.07903337","4.38807583","5.83599281","5.20476246","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72672443486627","5.07505917955284","4.99294064807459","4.82522642957354","4.74425732427893","4.58948974605672","4.47724702147627","4.49436855894481","4.50528490567636","5.25918227969253","5.1346294638937","5.15363773887165","5.21468659664333","5.07447718360718","5.40857023457613","5.90347005785126","6.2673827024402","6.18235640485531","5.89737398357969","5.42658716955118","5.39833394944807","5.38779012516063","4.90751321397065","","",
"Montenegro","MNE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96692181","8.29550457","8.47144604","8.00086784","9.02188778","8.63302994","7.98255396","8.34355545","8.32983208","11.42177582","10.55253506","10.92241859","","",
"Mongolia","MNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07605076","5.4423995","5.49190998","4.29768944","4.30204487","3.86456275","3.74971509","4.07522774","4.55693007","4.45980072","3.73945642","3.58612084","3.85800076","4.08932018","4.20989752","4.23154545","4.58008575","4.33954191","4.53449297","4.49497986","4.6662488","7.21042728","8.85170174","","",
"Northern Mariana Islands","MNP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14253044","2.80098224","3.18652654","3.25095367","3.53062654","4.21435642","3.94559026","3.79955554","4.13496828","5.05562353","5.29249668","4.9217639","5.14035702","6.04556036","6.24013042","6.60972881","7.21501875","7.80532169","7.97903347","7.90207434","7.54172373","8.86981869","8.77717781","","",
"Mauritania","MRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37824655","3.5718379","4.00224972","4.03254652","3.70429492","3.40312648","2.70252752","2.87644005","3.01338983","3.11034036","2.63618922","2.47383666","2.64919329","2.86799884","3.46724391","3.67363763","3.18699503","3.41947556","2.88362551","3.09176588","3.00147843","3.78022528","4.48389912","","",
"Mauritius","MUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85734653","2.92151856","3.18897271","3.18201613","3.31652546","3.51794028","3.60573649","3.52321672","3.93896508","4.17035627","4.51898289","4.25059652","4.21993399","4.620821","5.38024664","5.55042362","5.54289532","5.59857273","5.60310221","5.69508171","6.09606028","6.6160841","5.82381678","","",
"Malawi","MWI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35247517","2.06040049","2.69725966","3.32019806","4.07199907","4.30046511","4.91223288","5.44258356","6.10668802","5.87333822","5.14304781","5.32226658","6.02199793","8.22379494","6.89776182","6.62879086","7.72703791","7.58438921","6.88249922","6.37021732","7.17979383","7.62815809","6.50023508","","",
"Malaysia","MYS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51463366","2.6753974","2.66876554","2.92417073","2.86016941","2.78692698","3.10897732","3.07041144","3.00692558","3.2610569","3.16474271","3.31451917","3.45786357","3.51276922","3.71036959","3.82201481","3.70085335","3.71472311","3.75944281","3.83991051","4.08254337","4.37382412","3.90591931","","",
"North America","NAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2027101898687","12.8715992945724","13.6609769608485","14.1072106967805","14.1260306859305","14.1218433376648","14.2395142569164","14.4125733404897","14.6726396515664","15.7236731153741","15.6641585013682","15.5490384335188","15.5560257154204","15.4392975869478","15.6445369088211","16.0336500694088","16.3605276849869","16.3016397152987","16.1780628699867","16.2416960315919","18.3966978308261","17.1088418397191","16.0923773974507","","",
"Namibia","NAM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23999977","9.64409447","9.68074989","9.91340542","10.12623405","10.08441544","10.57086945","10.71633053","9.91801167","9.04967022","9.72781372","9.83193302","9.26659298","9.06448746","8.4089098","9.98109627","9.3223238","8.72573948","8.28609943","8.39904404","8.88723373","9.33766365","9.29635525","","",
"New Caledonia","NCL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69005966","4.75815105","4.85896921","4.77953815","5.01118755","5.67637587","5.80890512","5.38838625","5.22304106","5.33017302","5.02160501","4.87323856","4.30732679","4.46636009","4.45377159","5.34745932","4.53239059","5.57609606","5.30310822","5.66642094","6.17007589","5.81452751","4.35259724","","",
"Nigeria","NGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1973834","3.18946862","2.49063969","5.05360985","4.63368416","4.46591949","4.25775146","3.90997243","3.69581532","3.5801971","3.29653287","3.32077932","3.35984254","3.4206934","3.34840417","3.58194995","3.64773679","3.74762511","3.09069347","2.98547053","3.38063431","4.07625723","4.27090406","","",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23883677","5.48459768","5.73315859","6.08317614","6.05740356","6.22468948","6.35756445","6.95643044","7.16700697","7.68584394","7.71019173","7.44982004","7.48836899","7.63869238","7.97716141","7.96303272","8.04877567","8.32754421","8.4993515","8.50037098","8.58996105","9.59249973","8.95364857","","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7069602","8.05945873","8.64913177","9.05657101","9.1107645","9.09666824","9.08055115","9.05292606","9.27660465","9.9929266","10.15508747","10.23357868","10.53898716","10.58363628","10.56703758","10.32393837","10.05679512","10.1082983","10.01993561","10.14039612","11.22355747","11.12490749","10.10068321","","",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70270586","8.00972462","8.98267078","9.19355106","8.79598331","8.29899502","7.8822999","8.01673985","7.91507673","9.03254128","8.8581152","8.73474026","8.72188568","8.87431335","9.28297901","10.06992245","10.53049755","10.22983646","9.96037865","10.43807507","11.42416382","9.8142643","7.94803333","","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13292074","3.81229901","3.93863344","3.8560729","4.04629898","3.95095325","3.54402447","3.67297482","3.81756353","3.90179515","4.36131525","4.45220184","4.49078751","4.63012981","5.07549381","5.46615553","5.42378998","4.72170973","4.52808428","4.44524717","5.2080965","5.32333136","6.65589333","","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.96671295","16.22330093","13.80812454","9.97444248","6.87889576","10.82081795","12.41761494","24.23069","23.00409317","12.31576252","12.69640064","9.97123718","8.84148979","9.85010338","8.3867569","14.00561714","10.99060154","11.4886446","11.10239792","11.56155682","11.55650234","12.00061035","18.17031097","","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4700222","7.5789361","7.90045929","7.72169256","7.90090561","8.27334881","8.63841629","8.32904434","9.12382889","9.62076378","9.59277534","9.51987362","9.65163612","9.36019325","9.40168381","9.28344345","9.24379444","8.9698782","9.03810501","9.50996971","10.05994129","10.0194025","10.02858067","","",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33155949147391","9.81453078087515","10.2498750550373","10.4634940174498","10.4202390945447","10.4725367034861","10.5397632432268","10.5265019454172","10.7153407367732","11.6478155607112","11.5422436056626","11.5825341415709","11.7160148442883","11.7185498976067","11.872928353173","12.2389610755006","12.4025272825534","12.3565519768175","12.3175564611479","12.5173069212554","13.954778503335","13.3832395888811","12.8599191991543","","",
